WGS84 UTM 19N
67.34953076799866 15.393341142684221 26.596
71.67784948193002 17.55771892424673 26.593
75.93591486191144 19.646532816812396 26.598
80.0717606297112 21.685645090416074 26.596
84.31245717132697 23.814975569024682 26.593
88.53197146300226 25.91701176110655 26.594
92.725666651153 27.988772209733725 26.59
96.8590499938 29.81809371523559 26.555
100.11322433460737 30.655022830702364 26.524
101.95047764969058 30.36356540862471 26.548
103.0856991566252 28.73006817791611 26.539
103.04509739892092 26.931779648177326 26.53
101.63494296895806 25.6983109600842 26.556
99.40032499103108 24.480371518991888 26.534
96.31571608124068 22.85574066452682 26.531
92.25945534801576 20.79939146991819 26.592
87.8127993971575 18.55434828158468 26.611
83.71112444764003 16.409531920216978 26.555
79.52848955639638 14.322096117772162 26.574
74.85525694186799 12.060574377886951 26.554
71.08412040106487 10.186051323078573 26.524
66.46865469648037 7.852249753661454 26.522
62.71086705569178 5.961998971179128 26.53
58.446689417993184 3.8054360691457987 26.494
54.33988691511331 1.7379048485308886 26.508
50.05923076457111 -0.43988382164388895 26.513
45.774004570557736 -2.6175667755305767 26.516
41.52442373218946 -4.734329999424517 26.523
37.24154539802112 -6.908974876627326 26.5
33.15749675297411 -8.980094285681844 26.503
29.01898637175327 -11.03455063700676 26.488
24.6839941200451 -13.189494303427637 26.487
20.38264251954388 -15.27112852782011 26.504
16.335277269827202 -17.2350531257689 26.493
12.190098962862976 -19.381932844407856 26.54
9.14984232117422 -21.67104416526854 26.61
7.911112499132287 -23.10279317945242 26.491
8.548973323428072 -24.70346743799746 26.493
10.162437028135173 -25.90029730927199 26.475
12.509841714752838 -25.860743468627334 26.464
14.915107092587277 -24.878144135698676 26.468
17.88756344805006 -23.36520020570606 26.494
21.968505384167656 -21.33105236105621 26.507
26.37588357378263 -19.20860638655722 26.484
30.673155956843402 -17.10527349729091 26.495
34.779280113696586 -15.068601210601628 26.501
38.98450450820383 -12.994045472703874 26.504
43.24059364554705 -10.89286111947149 26.518
47.384293641895056 -8.8107387162745 26.536
51.61311308311997 -6.702761356718838 26.564
55.84407421282958 -4.6010021567344666 26.577
60.020852125715464 -2.4702417962253094 26.577
64.29416750895325 -0.313884150236845 26.574
68.4124558235053 1.756479563191533 26.583
76.83920921816025 6.022536302916706 26.605
81.08974710421171 8.182504210621119 26.605
85.35072539164685 10.299033217132092 26.62
72.6344111818471 3.8646240700036287 26.608
89.56975967227481 12.379478403367102 26.642
93.6723256384139 14.462555788457394 26.636
97.92735049675684 16.619346035644412 26.61
102.13541711459402 18.51796529535204 26.583
105.21942260931246 19.306275131180882 26.525
106.69856838823762 19.547543935477734 26.536
107.17476970114512 18.27457144204527 26.536
106.8302214742871 16.372045130468905 26.508
105.37506881949957 14.056365141645074 26.52
102.42429790238384 11.984309127554297 26.577
99.25794620625675 10.2812833590433 26.522
95.1067267281469 8.168440061621368 26.587
90.73245891061379 5.9927409160882235 26.581
86.4881471034023 3.8048516046255827 26.549
82.30618751118891 1.646417940966785 26.554
78.28008535975823 -0.3890020651742816 26.54
74.04151697171619 -2.5245499005541205 26.527
69.59194475010736 -4.695449783466756 26.533
65.41614398069214 -6.783032225444913 26.519
61.34768730943324 -8.77119468525052 26.514
57.112367252935655 -10.863600456155837 26.505
52.88555220235139 -12.983970906585455 26.5
48.6545851972769 -15.085728446952999 26.497
44.473855917865876 -17.18861821386963 26.49
40.15394509740872 -19.384031558409333 26.519
36.11931020114571 -21.391460618004203 26.496
31.742232956457883 -23.588663887232542 26.51
23.335356384981424 -27.781051316298544 26.535
19.694159021019004 -29.56589993275702 26.56
